"FacilityID","URL","Name","FacilityType","Address1","Town","State","AddressNote","Latitude","Longitude","Parking","ParkingAccessible","ParkingNote","KeyRequired","MLAK24","MLAKAfterHours","PaymentRequired","AccessNote","AdultChange","ChangingPlaces","BYOSling","ACShower","ACMLAK","AdultChangeNote","BabyChange","BabyCareRoom","BabyChangeNote","DumpPoint","DPWashout","DPAfterHours","DumpPointNote","OpeningHours","OpeningHoursNote","Male","Female","Unisex","AllGender","Ambulant","Accessible","LHTransfer","RHTransfer","ToiletNote","SharpsDisposal","DrinkingWater","SanitaryDisposal","MensPadDisposal","Shower"
"132","https://toiletmap.gov.au/facility/132","Yellow Pinch Camping Reserve","Park or reserve","Upper Logan Road","Mount Barney","QLD","","-28.25458044","152.74751820","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"133","https://toiletmap.gov.au/facility/133","Logan Village Community Centre","Community building","River Street","Logan Village","QLD","","-27.76768672","153.10512440","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"134","https://toiletmap.gov.au/facility/134","Flanagan Camping Reserve","Park or reserve","Flanagan Reserve Road","Barney View","QLD","","-28.21337191","152.76524370","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","True"
"135","https://toiletmap.gov.au/facility/135","North Tamborine","Sporting facility","Knoll Road","Tamborine Mountain","QLD","","-27.92254701","153.18519600","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Facilities are only open for sports training","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"136","https://toiletmap.gov.au/facility/136","Mavor Park","Sporting facility","Helen Street","Beaudesert","QLD","","-27.97381667","152.99168470","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Facilities are only open for sports training","True","True","False","False","False","False","False","False","","False","False","False","False","False"
"137","https://toiletmap.gov.au/facility/137","Kooralbyn","Park or reserve","Wellington Bundock Drive","Kooralbyn","QLD","","-28.08623723","152.84404410","True","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"138","https://toiletmap.gov.au/facility/138","Greenbank Community Centre","Community building","145-167 Teviot Road","Greenbank","QLD","","-27.72927597","152.98314340","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","Showers disconnected.","False","False","False","False","False"
"139","https://toiletmap.gov.au/facility/139","Middle Park","Park or reserve","Beaudesert-Beenleigh Road","Tamborine","QLD","","-27.87974128","153.13068550","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: 24 hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"140","https://toiletmap.gov.au/facility/140","Everdell","Sporting facility","Mount Lindesay Highway","Veresdale","QLD","","-27.93873083","152.98319590","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Facilities are only open for sports training","True","True","False","False","False","True","False","False","These facilities are serving the purpose for sporting bodies only and not for general public use except on sporting days","False","False","False","False","False"
"141","https://toiletmap.gov.au/facility/141","Moriarty Park","Sporting facility","Coburg Road","Canungra","QLD","","-28.01907655","153.15944180","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Facilities are only open for sports training","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"143","https://toiletmap.gov.au/facility/143","Merv and Ollie Musch Park","Sporting facility","Quinzeh Creek Road","Logan Village","QLD","","-27.76355961","153.11711350","False","False","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Variable hours","Facilities are only open for sports training","True","True","False","False","False","True","False","False","","False","False","False","False","False"
"144","https://toiletmap.gov.au/facility/144","Dapsang Drive Park","Park or reserve","Dapsang Drive","Tamborine Mountain","QLD","","-27.92600588","153.19373620","True","True","","False","False","False","False","","False","False","False","False","False","","False","False","","False","False","False","","OPEN: Daylight hours","","True","True","False","False","False","True","False","False","","False","False","False","False","False"
