data.id,,analyse,post
1l54ph3,38,1,0
1l54ph3,39,1,0
1l54ph3,40,1,0
1l54ph3,41,1,0
1l54ph3,42,1,0
1l54ph3,43,0,0
1l54ph3,44,0,0
1l54ph3,45,0,0
1l54ph3,46,1,0
1l54ph3,47,1,0
1l54ph3,48,1,0
1l7y77g,0,1,1
1l7y77g,1,1,1
1l7y77g,2,0,1
1l7y77g,3,1,1
1l7y77g,4,0,1
1l7y77g,5,1,1
1l7y77g,6,0,1
1l7y77g,7,1,1
1l7y77g,8,0,1
1l7y77g,9,1,1
1l7y77g,10,1,1
1l7y77g,11,1,1
1l7y77g,12,0,1
1l8x3ji,0,0,0
1l8x3ji,1,1,0
1l8x3ji,2,0,0
1l8x3ji,3,1,0
1l8x3ji,4,1,0
1l8x3ji,5,0,0
1l8x3ji,6,0,0
1l8x3ji,7,0,0
1l8x3ji,8,0,0
1l8x3ji,9,0,0
1l8x3ji,10,0,0
1l8x3ji,11,1,0
1l8x3ji,12,0,0
1l8x3ji,13,0,0
1leblk5,0,0,0
1leblk5,1,0,0
1leblk5,2,0,0
1leblk5,3,0,0
1leblk5,4,0,0
1leblk5,5,0,0
1leblk5,6,0,0
1leblk5,7,0,0
1leblk5,8,0,0
1leblk5,9,0,0
1leblk5,10,-1,0
1leblk5,11,1,0
1leblk5,12,0,0
1leblk5,13,1,0
1leblk5,14,0,0
1leblk5,15,1,0
1leblk5,16,1,0
1leblk5,17,1,0
1leblk5,18,1,0
1leblk5,19,1,0
1leblk5,20,1,0
1leblk5,21,0,0
1leblk5,22,0,0
1leblk5,23,0,0
1leblk5,24,0,0
1leblk5,25,0,0
1leblk5,26,0,0
1leblk5,27,0,0
1leblk5,28,-1,0
1leblk5,29,1,0
1leblk5,30,-1,0
1leblk5,31,0,0
1leblk5,32,-1,0
1leblk5,33,0,0
1leblk5,34,0,0
1leblk5,35,0,0
1leblk5,36,0,0
1leblk5,37,0,0
1leblk5,38,0,0
1leblk5,39,0,0
1leblk5,40,1,0
1leblk5,41,1,0
1leblk5,42,0,0
1leblk5,43,0,0
1leblk5,44,1,0
1leblk5,45,0,0
1leblk5,46,1,0
1leblk5,47,0,0
1leblk5,48,0,0
1leblk5,49,0,0
1leblk5,50,0,0
1leblk5,51,0,0
1leblk5,52,0,0
1leblk5,53,0,0
1leblk5,54,0,0
1leblk5,55,1,0
1leblk5,56,1,0
1leblk5,57,0,0
1leblk5,58,1,0
1leblk5,59,1,0
1leblk5,60,0,0
1leblk5,61,0,0
1leblk5,62,0,0
1leblk5,63,1,0
1leblk5,64,0,0
1leblk5,65,0,0
1leblk5,66,1,0
1leblk5,67,0,0
1leblk5,68,0,0
1leblk5,69,0,0
1leblk5,70,0,0
1leblk5,71,0,0
1leblk5,72,0,0
1leblk5,73,0,0
1leblk5,74,1,0
1leblk5,75,1,0
1leblk5,76,0,0
1leblk5,77,1,0
1leblk5,78,1,0
1leblk5,79,1,0
1leblk5,80,-1,0
1leblk5,81,-1,0
1leblk5,82,0,0
1leblk5,83,0,0
1leblk5,84,0,0
1leblk5,85,0,0
1leblk5,86,0,0
1leblk5,87,0,0
1leblk5,88,0,0
1leblk5,89,0,0
1leblk5,90,0,0
1leblk5,91,0,0
1leblk5,92,0,0
1lecs6a,0,0,0
1lkvyct,0,0,0
1lkvyct,1,0,0
1lkvyct,2,0,0
1lkvyct,3,0,0
1lkvyct,4,0,0
1lkvyct,5,0,0
1lkvyct,6,0,0
1lkvyct,7,0,0
1lkvyct,8,0,0
1lkvyct,9,0,0
1lkvyct,10,0,0
1lkvyct,11,0,0
1lkvyct,12,0,0
1lkvyct,13,0,0
1lkvyct,14,0,0
1lkvyct,15,0,0
1lkvyct,16,1,0
1lkvyct,17,0,0
1lkvyct,18,0,0
1lkvyct,19,0,0
1lkvyct,20,0,0
1lkvyct,21,0,0
1lkvyct,22,0,0
1lkvyct,23,0,0
1lkvyct,24,0,0
1lkvyct,25,0,0
1lkvyct,26,0,0
1lkvyct,27,0,0
1lkvyct,28,0,0
1lkvyct,29,0,0
1lkvyct,30,0,0
1lkvyct,31,0,0
1lkvyct,32,0,0
1lkvyct,33,0,0
1lkvyct,34,0,0
1lkvyct,35,0,0
1lkvyct,36,0,0
1lkvyct,37,0,0
1lkvyct,38,0,0
1lkvyct,39,0,0
1lkvyct,40,0,0
1lkvyct,41,0,0
1lkvyct,42,0,0
1lkvyct,43,1,0
1lkvyct,44,1,0
1lkvyct,45,1,0
1lkvyct,46,1,0
1lkvyct,47,1,0
1lkvyct,48,1,0
1lkvyct,49,1,0
1llb7zm,0,-1,0
1llb7zm,1,1,0
1llb7zm,2,1,0
1llb7zm,3,0,0
1llb7zm,4,-1,0
1llb7zm,5,-1,0
1llb7zm,6,0,0
1llb7zm,7,0,0
1llb7zm,8,0,0
1llb7zm,9,0,0
1llb7zm,10,0,0
1llb7zm,11,0,0
1llb7zm,12,0,0
1llb7zm,13,0,0
1llb7zm,14,1,0
1llb7zm,15,0,0
1llb7zm,16,1,0
1llb7zm,17,1,0
1llb7zm,18,1,0
1llb7zm,19,1,0
1llb7zm,20,-1,0
1llb7zm,21,1,0
1llb7zm,22,0,0
1llb7zm,23,0,0
1llb7zm,24,0,0
1llb7zm,25,1,0
1llb7zm,26,0,0
1llb7zm,27,1,0
1llb7zm,28,0,0
1llb7zm,29,0,0
1llb7zm,30,0,0
1llb7zm,31,0,0
1llb7zm,32,-1,0
1llb7zm,33,1,0
1llb7zm,34,0,0
1llb7zm,35,1,0
1llb7zm,36,1,0
1llb7zm,37,-1,0
1llb7zm,38,0,0
1llb7zm,39,1,0
1llb7zm,40,0,0
1llb7zm,41,1,0
1llb7zm,42,1,0
1llb7zm,43,1,0
1llb7zm,44,0,0
1llb7zm,45,0,0
1llb7zm,46,1,0
1llb7zm,47,1,0
1llb7zm,48,1,0
1llb7zm,49,1,0
1llb7zm,50,1,0
1llb7zm,51,1,0
1llb7zm,52,0,0
1llb7zm,53,1,0
1llb7zm,54,1,0
1llb7zm,55,-1,0
1llb7zm,56,1,0
1llb7zm,57,1,0
1llb7zm,58,0,0
1llb7zm,59,1,0
1llb7zm,60,1,0
1llb7zm,61,1,0
1llb7zm,62,1,0
1llb7zm,63,-1,0
1llb7zm,64,1,0
1llb7zm,65,0,0
1llb7zm,66,0,0
1llb7zm,67,0,0
1llb7zm,68,1,0
1llb7zm,69,0,0
1llb7zm,70,0,0
1llb7zm,71,0,0
1llb7zm,72,1,0
1llb7zm,73,1,0
1llb7zm,74,1,0
1llb7zm,75,-1,0
1llb7zm,76,0,0
1llb7zm,77,0,0
1llb7zm,78,0,0
1llb7zm,79,1,0
1llb7zm,80,1,0
1llb7zm,81,1,0
1llb7zm,82,1,0
1llb7zm,83,0,0
1llb7zm,84,1,0
1llb7zm,85,0,0
1llb7zm,86,1,0
1llb7zm,87,1,0
1llb7zm,88,1,0
1llb7zm,89,0,0
1lnaiez,0,-1,0
1lnaiez,1,1,0
1lnaiez,2,0,0
1lnaiez,3,0,0
1lnaiez,4,0,0
1lnaiez,5,1,0
1lnaiez,6,0,0
1lnaiez,7,0,0
1lnaiez,8,0,0
1lnaiez,9,0,0
1lnaiez,10,0,0
1lnaiez,11,0,0
1lnaiez,12,0,0
1lnaiez,13,0,0
1lnaiez,14,0,0
1lnaiez,15,-1,0
1lnaiez,16,0,0
1lnaiez,17,0,0
1lnaiez,18,0,0
1lnaiez,19,0,0
1lnaiez,20,1,0
1lnaiez,21,-1,0
1lnaiez,22,0,0
1lnaiez,23,-1,0
1lnaiez,24,0,0
1lnaiez,25,1,0
1lnaiez,26,0,0
1lnaiez,27,0,0
1lnaiez,28,0,0
1lnaiez,29,1,0
1lnaiez,30,0,0
1lnaiez,31,0,0
1lnaiez,32,0,0
1lnaiez,33,1,0
1lnaiez,34,0,0
1lnaiez,35,0,0
1lnaiez,36,0,0
1lnaiez,37,0,0
1lnaiez,38,0,0
1lnaiez,39,-1,0
1lnaiez,40,0,0
1lnaiez,41,1,0
1lnaiez,42,0,0
1lnaiez,43,-1,0
1lnaiez,44,1,0
1lnaiez,45,1,0
1lnaiez,46,0,0
1lnaiez,47,1,0
1lnaiez,48,1,0
1lnaiez,49,0,0
1lnaiez,50,0,0
1lnaiez,51,0,0
1lnaiez,52,1,0
1lnaiez,53,0,0
1lnaiez,54,0,0
1lnaiez,55,0,0
1lnaiez,56,1,0
1lnaiez,57,0,0
1lnaiez,58,-1,0
1lnaiez,59,0,0
1lnaiez,60,1,0
1lnaiez,61,-1,0
1lnaiez,62,1,0
1lnaiez,63,1,0
1lnaiez,64,0,0
1lnaiez,65,1,0
1lnaiez,66,0,0
1lnaiez,67,-1,0
1lnaiez,68,1,0
1lnaiez,69,0,0
1lnaiez,70,0,0
1lnaiez,71,0,0
1lnaiez,72,0,0
1lnaiez,73,0,0
1lnaiez,74,1,0
1lnaiez,75,1,0
1lnaiez,76,1,0
1lnaiez,77,-1,0
1lnaiez,78,0,0
1lnaiez,79,-1,0
1lnaiez,80,-1,0
1lnaiez,81,1,0
1lnaiez,82,-1,0
1lnaiez,83,-1,0
1lnaiez,84,-1,0
1lnaiez,85,0,0
1lnaiez,86,1,0
1lnaiez,87,0,0
1lnaiez,88,0,0
1lnaiez,89,-1,0
1lnaiez,90,-1,0
1lnaiez,91,0,0
1lnaiez,92,0,0
1lnaiez,93,0,0
1lnaiez,94,0,0
1lnaiez,95,0,0
1lnaiez,96,1,0
1lnaiez,97,0,0
1lnaiez,98,0,0
1lnaiez,99,0,0
1lnaiez,100,0,0
1lnaiez,101,0,0
1lnaiez,102,1,0
1lnaiez,103,-1,0
1lnaiez,104,-1,0
1lnaiez,105,1,0
1lnaiez,106,0,0
1lnaiez,107,0,0
1lnaiez,108,0,0
1lnaiez,109,1,0
1lnaiez,110,0,0
1lnaiez,111,1,0
1lnaiez,112,0,0
1lnaiez,113,0,0
1lnaiez,114,-1,0
1lnaiez,115,-1,0
1lnaiez,116,0,0
1lnaiez,117,0,0
1lnaiez,118,0,0
1lnaiez,119,0,0
1lnaiez,120,0,0
1lnaiez,121,0,0
1lnaiez,122,0,0
1lnaiez,123,0,0
1lp0xeu,0,1,1
1lp0xeu,1,0,1
1lp0xeu,2,0,1
1lp0xeu,3,1,1
1lp0xeu,4,1,1
1lp0xeu,5,-1,1
1lp0xeu,6,1,1
1lp0xeu,7,-1,1
1lp0xeu,8,0,1
1lp0xeu,9,-1,1
1lp0xeu,10,1,1
1lp0xeu,11,-1,1
1lp0xeu,12,1,1
1lp0xeu,13,1,1
1lp0xeu,14,-1,1
1lp0xeu,15,0,1
1lp0xeu,16,0,1
1lp0xeu,17,0,1
1lp0xeu,18,1,1
1lp0xeu,19,-1,1
1lqqhri,0,0,0
1lqqhri,1,1,0
1lqqhri,2,0,0
1lqqhri,3,0,0
1lqqhri,4,0,0
1lqqhri,5,0,0
1lqqhri,6,0,0
1lqqhri,7,1,0
1lqqhri,8,0,0
1lqqhri,9,0,0
1lqqhri,10,0,0
1lqqhri,11,0,0
1lqqhri,12,0,0
1lqqhri,13,0,0
1lqqhri,14,0,0
1lqqhri,15,0,0
1lqqhri,16,0,0
1lqqhri,17,0,0
1lqqhri,18,0,0
1lqqhri,19,0,0
1lqqhri,20,0,0
1lqqhri,21,0,0
1lqqhri,22,0,0
1lqqhri,23,0,0
1lqqhri,24,0,0
1lqqhri,25,0,0
1lqqhri,26,0,0
1lqqhri,27,0,0
1lqqhri,28,0,0
1lqqhri,29,0,0
1lqqhri,30,0,0
1lqqhri,31,0,0
1lqqhri,32,1,0
1lqqhri,33,0,0
1lqqhri,34,0,0
1lqqhri,35,0,0
1lqqhri,36,0,0
1lqqhri,37,0,0
1lqqhri,38,0,0
1lqqhri,39,0,0
1lqqhri,40,0,0
1lqqhri,41,0,0
1lqqhri,42,0,0
1lqqhri,43,0,0
1lqqhri,44,0,0
1lqqhri,45,0,0
1lqqhri,46,0,0
1lqqhri,47,0,0
1lqqhri,48,0,0
1lqqhri,49,1,0
1lqqhri,50,0,0
1lqqhri,51,0,0
1lqqhri,52,0,0
1lqqhri,53,0,0
1lqqhri,54,0,0
1lqqhri,55,0,0
1lqqhri,56,0,0
1lqqhri,57,0,0
1lqqhri,58,0,0
1lqqhri,59,0,0
1lqqhri,60,0,0
1lqqhri,61,0,0
1lqqhri,62,0,0
1lqqhri,63,0,0
1lqqhri,64,0,0
1lqqhri,65,0,0
1lqqhri,66,0,0
1lqqhri,67,0,0
1lqqhri,68,0,0
1lqqhri,69,0,0
1lqqhri,70,0,0
1lqqhri,71,0,0
1lqqhri,72,0,0
1lqqhri,73,0,0
1lqqhri,74,0,0
1lqqhri,75,0,0
1lqqhri,76,0,0
1lqqhri,77,0,0
1lqqhri,78,0,0
1lqqhri,79,0,0
1lqqhri,80,0,0
1lqqhri,81,0,0
1lqqhri,82,0,0
1lqqhri,83,0,0
1lqqhri,84,0,0
1lqqhri,85,0,0
1lqqhri,86,0,0
1lqqhri,87,0,0
1lqqhri,88,0,0
1lqqhri,89,0,0
1lqqhri,90,0,0
1lqqhri,91,0,0
1lqqhri,92,0,0
1lqqhri,93,0,0
1lqqhri,94,1,0
1lqqhri,95,0,0
1lqqhri,96,0,0
1lqqhri,97,0,0
1lqqhri,98,1,0
1lqqhri,99,0,0
1lqqhri,100,1,0
1lqqhri,101,1,0
1lqqhri,102,0,0
1lqqhri,103,0,0
1lqqhri,104,0,0
1lqqhri,105,0,0
1lqqhri,106,0,0
1lqqhri,107,0,0
1lqqhri,108,0,0
1lqqhri,109,0,0
1lqqhri,110,0,0
1lqqhri,111,0,0
1lqqhri,112,0,0
1lqqhri,113,-1,0
1lqqhri,114,0,0
1lqqhri,115,0,0
1lqqhri,116,0,0
1lqqhri,117,0,0
1lrhea0,0,1,0
1lrhea0,1,1,0
1lrhea0,2,1,0
1lrhea0,3,1,0
1lrhea0,4,1,0
1lrhea0,5,1,0
1lrhea0,6,1,0
1lrhea0,7,1,0
1lrhea0,8,1,0
1lrhea0,9,0,0
1lrhea0,10,0,0
1lrhea0,11,0,0
1lrhea0,12,1,0
1lrhea0,13,0,0
1lrhea0,14,0,0
1lrhea0,15,0,0
1lrhea0,16,1,0
1lrhea0,17,1,0
1lrhea0,18,1,0
1lrhea0,19,1,0
1lrhea0,20,1,0
1lrhea0,21,0,0
1lrhea0,22,1,0
1lrhea0,23,0,0
1lrhea0,24,1,0
1lrhea0,25,1,0
1lrhea0,26,1,0
1lul9zs,0,1,0
1lul9zs,1,0,0
1lul9zs,2,1,0
1lul9zs,3,0,0
1lul9zs,4,0,0
1lul9zs,5,-1,0
1lul9zs,6,1,0
1lul9zs,7,0,0
1lul9zs,8,0,0
1lul9zs,9,0,0
1lul9zs,10,0,0
1lul9zs,11,0,0
1lul9zs,12,1,0
1lul9zs,13,0,0
1lul9zs,14,1,0
1lul9zs,15,-1,0
1lul9zs,16,0,0
1lul9zs,17,0,0
1lul9zs,18,0,0
1lul9zs,19,1,0
1lul9zs,20,-1,0
1lul9zs,21,0,0
1lul9zs,22,1,0
1lul9zs,23,-1,0
1lul9zs,24,-1,0
1lul9zs,25,1,0
1lul9zs,26,-1,0
1lul9zs,27,1,0
1lul9zs,28,-1,0
1lul9zs,29,1,0
1lul9zs,30,0,0
1lul9zs,31,0,0
1lul9zs,32,0,0
1lul9zs,33,0,0
1lul9zs,34,0,0
1lul9zs,35,0,0
1lul9zs,36,0,0
1lul9zs,37,0,0
1lul9zs,38,0,0
1lul9zs,39,0,0
1lul9zs,40,0,0
1lul9zs,41,0,0
1lul9zs,42,0,0
1lul9zs,43,0,0
1lul9zs,44,-1,0
1lul9zs,45,1,0
1lul9zs,46,0,0
1lul9zs,47,1,0
1lul9zs,48,0,0
1lul9zs,49,0,0
1lul9zs,50,0,0
1lul9zs,51,0,0
1lul9zs,52,1,0
1lul9zs,53,1,0
1lul9zs,54,0,0
1lul9zs,55,0,0
1lul9zs,56,0,0
1lul9zs,57,0,0
1lul9zs,58,0,0
1lul9zs,59,0,0
1lul9zs,60,0,0
1lul9zs,61,0,0
1lul9zs,62,0,0
1lul9zs,63,0,0
1lul9zs,64,0,0
1lul9zs,65,0,0
1lul9zs,66,0,0
1lul9zs,67,1,0
1lul9zs,68,0,0
1lul9zs,69,1,0
1lul9zs,70,-1,0
1lul9zs,71,0,0
1lul9zs,72,0,0
1lul9zs,73,0,0
1lul9zs,74,0,0
1lul9zs,75,1,0
1lul9zs,76,1,0
1lul9zs,77,0,0
1lul9zs,78,1,0
1lul9zs,79,0,0
1lul9zs,80,1,0
1lul9zs,81,1,0
1lul9zs,82,-1,0
1lul9zs,83,-1,0
1lul9zs,84,1,0
1lul9zs,85,0,0
1lul9zs,86,0,0
1lul9zs,87,-1,0
1lul9zs,88,1,0
1lul9zs,89,1,0
1lul9zs,90,1,0
1lul9zs,91,0,0
1lul9zs,92,1,0
1lul9zs,93,1,0
1lul9zs,94,1,0
1lul9zs,95,1,0
1lul9zs,96,1,0
1lul9zs,97,1,0
1lul9zs,98,-1,0
1lul9zs,99,-1,0
1lul9zs,100,1,0
1lul9zs,101,0,0
1lul9zs,102,0,0
1lul9zs,103,0,0
1lul9zs,104,0,0
1lul9zs,105,0,0
1lul9zs,106,0,0
1lul9zs,107,0,0
1lul9zs,108,-1,0
1lul9zs,109,0,0
1lul9zs,110,0,0
1lul9zs,111,0,0
1lul9zs,112,0,0
1lul9zs,113,0,0
1lul9zs,114,1,0
1lul9zs,115,0,0
1lul9zs,116,0,0
1lul9zs,117,-1,0
1lul9zs,118,0,0
1lul9zs,119,-1,0
1lul9zs,120,1,0
1lw640c,0,0,0
1lw640c,1,0,0
1lw640c,2,0,0
1lw640c,3,0,0
1lw640c,4,1,0
1lw640c,5,0,0
1lw640c,6,0,0
1lw640c,7,1,0
1lw640c,8,1,0
1lw640c,9,1,0
1lw640c,10,0,0
1lw640c,11,1,0
1lw640c,12,1,0
1lw640c,13,1,0
1lw640c,14,1,0
1lw640c,15,-1,0
1lw640c,16,0,0
1lw640c,17,0,0
1lw640c,18,0,0
1lw640c,19,0,0
1lw640c,20,-1,0
1lw640c,21,0,0
1lw640c,22,-1,0
1lw640c,23,0,0
1lw640c,24,0,0
1lw640c,25,1,0
1lw640c,26,-1,0
1lw640c,27,0,0
1lw640c,28,1,0
1lw640c,29,-1,0
1lw640c,30,1,0
1lw640c,31,1,0
1lw640c,32,0,0
1lw640c,33,-1,0
1lw640c,34,-1,0
1lw640c,35,0,0
1lw640c,36,-1,0
1lw640c,37,-1,0
1lw640c,38,0,0
1lw640c,39,0,0
1lw640c,40,0,0
1lw640c,41,0,0
1lw640c,42,0,0
1lw640c,43,0,0
1lw640c,44,0,0
1lw640c,45,0,0
1lw640c,46,0,0
1lw640c,47,1,0
1lw640c,48,1,0
1lw640c,49,-1,0
1lw640c,50,0,0
1lw640c,51,-1,0
1lw640c,52,1,0
1lw640c,53,0,0
1lw640c,54,0,0
1lw640c,55,1,0
1lw640c,56,-1,0
1lw640c,57,0,0
1lw640c,58,1,0
1lw640c,59,0,0
1lw640c,60,1,0
1lw640c,61,1,0
1lw640c,62,0,0
1lw640c,63,0,0
1lw640c,64,0,0
1lw640c,65,0,0
1lw640c,66,0,0
1lw640c,67,1,0
1lw640c,68,1,0
1lw640c,69,1,0
1lw640c,70,-1,0
1lw640c,71,0,0
1lw640c,72,-1,0
1lw640c,73,-1,0
1lw640c,74,0,0
1lw640c,75,1,0
1lw640c,76,1,0
1lw640c,77,1,0
1lw640c,78,0,0
1lw640c,79,0,0
1lw640c,80,0,0
1lw640c,81,1,0
1lw640c,82,1,0
1lw640c,83,1,0
1lw640c,84,1,0
1lw640c,85,-1,0
1lw640c,86,-1,0
1lw640c,87,1,0
1lw640c,88,1,0
1lw640c,89,-1,0
1lw640c,90,1,0
1lw640c,91,-1,0
1lw640c,92,1,0
1lw640c,93,-1,0
1lw640c,94,1,0
1lw640c,95,-1,0
1lw640c,96,0,0
1lw640c,97,0,0
1lw640c,98,1,0
1lw640c,99,0,0
1lw640c,100,1,0
1lw640c,101,0,0
1lw640c,102,0,0
1lw640c,103,0,0
1lw640c,104,0,0
1lw640c,105,1,0
1lwzy1p,0,0,0
1lwzy1p,1,0,0
1lwzy1p,2,0,0
1lwzy1p,3,0,0
1lwzy1p,4,0,0
1lwzy1p,5,0,0
1lwzy1p,6,0,0
1lwzy1p,7,0,0
1lwzy1p,8,0,0
1lwzy1p,9,0,0
1lwzy1p,10,0,0
1lyb5kf,0,0,0
1lyb5kf,1,0,0
1lyb5kf,2,1,0
1lyb5kf,3,0,0
1lyb5kf,4,-1,0
1lyb5kf,5,0,0
1lyb5kf,6,0,0
1lyb5kf,7,0,0
1lyb5kf,8,0,0
1lyb5kf,9,0,0
1lyb5kf,10,0,0
1lyb5kf,11,1,0
1lyb5kf,12,1,0
1lyb5kf,13,0,0
1lyb5kf,14,0,0
1lyb5kf,15,1,0
1lyb5kf,16,1,0
1lyb5kf,17,1,0
1lyb5kf,18,0,0
1lyb5kf,19,0,0
1lyb5kf,20,0,0
1lyb5kf,21,0,0
1lyb5kf,22,0,0
1lyb5kf,23,0,0
1lyb5kf,24,0,0
1lyb5kf,25,1,0
1lyb5kf,26,0,0
1lyb5kf,27,0,0
1lyb5kf,28,0,0
1lyb5kf,29,-1,0
1lyb5kf,30,-1,0
1lyb5kf,31,0,0
1lyb5kf,32,1,0
1lyb5kf,33,-1,0
1lyb5kf,34,-1,0
1lyb5kf,35,1,0
1lyb5kf,36,1,0
1lyb5kf,37,1,0
1lyb5kf,38,0,0
1lyb5kf,39,0,0
1lyb5kf,40,0,0
1lyb5kf,41,0,0
1lyb5kf,42,1,0
1lyb5kf,43,0,0
1lyb5kf,44,0,0
1lyb5kf,45,0,0
1lyb5kf,46,0,0
1lyb5kf,47,0,0
1lyb5kf,48,0,0
1lyb5kf,49,0,0
1lyb5kf,50,-1,0
1lyb5kf,51,1,0
1lyb5kf,52,1,0
1lyb5kf,53,1,0
1lyb5kf,54,1,0
1lyb5kf,55,0,0
1lyb5kf,56,1,0
1lyb5kf,57,0,0
1lyv41c,0,0,0
1lyv41c,1,0,0
1lyv41c,2,0,0
1lyv41c,3,0,0
1lyv41c,4,0,0
1lyv41c,5,0,0
1lyv41c,6,1,0
1lyv41c,7,0,0
1lyv41c,8,0,0
1lyv41c,9,-1,0
1lyv41c,10,0,0
1lyv41c,11,0,0
1lyv41c,12,0,0
1lyv41c,13,0,0
1lyv41c,14,0,0
1lyv41c,15,0,0
1lyv41c,16,0,0
1lyv41c,17,0,0
1lyv41c,18,0,0
1lyv41c,19,-1,0
1lyv41c,20,0,0
1lyv41c,21,-1,0
1lyv41c,22,1,0
1lyv41c,23,1,0
1lyv41c,24,1,0
1lyv41c,25,0,0
1lyv41c,26,0,0
1lyv41c,27,0,0
1lyv41c,28,1,0
1lyv41c,29,1,0
1lyv41c,30,0,0
1lyv41c,31,0,0
1lyv41c,32,0,0
1lyv41c,33,0,0
1lyv41c,34,0,0
1lyv41c,35,0,0
1lyv41c,36,1,0
1lyv41c,37,0,0
1lyv41c,38,0,0
1lyv41c,39,1,0
1lyv41c,40,0,0
1lyv41c,41,0,0
1lyv41c,42,0,0
1lyv41c,43,0,0
1lyv41c,44,0,0
1lyv41c,45,0,0
1lyv41c,46,0,0
1lyv41c,47,0,0
1lyv41c,48,0,0
1lyv41c,49,0,0
1lyv41c,50,-1,0
1lyv41c,51,0,0
1lyv41c,52,0,0
1lyv41c,53,-1,0
1lyv41c,54,-1,0
1lyv41c,55,-1,0
1lyv41c,56,-1,0
1lyv41c,57,-1,0
1lyv41c,58,-1,0
1lyv41c,59,-1,0
1lyv41c,60,-1,0
1lyv41c,61,1,0
1lyv41c,62,1,0
1lyv41c,63,1,0
1lyv41c,64,-1,0
1lyv41c,65,0,0
1lyv41c,66,0,0
1lyv41c,67,0,0
1lyv41c,68,0,0
1lyv41c,69,0,0
1lyv41c,70,0,0
1lyv41c,71,0,0
1lyv41c,72,0,0
1lyv41c,73,0,0
1lyv41c,74,0,0
1lz3gsi,0,1,0
1lz3gsi,1,1,0
1lz3gsi,2,1,0
1lz3gsi,3,1,0
1lz3gsi,4,1,0
1lz3gsi,5,1,0
1lz3gsi,6,1,0
1lz3gsi,7,1,0
1lz3gsi,8,1,0
1lz3gsi,9,1,0
1lz3gsi,10,1,0
1lz3gsi,11,1,0
1lz3gsi,12,1,0
1lz3gsi,13,0,0
1lz3gsi,14,0,0
1lz3gsi,15,1,0
1lz3gsi,16,1,0
1lz3gsi,17,1,0
1lz3gsi,18,1,0
1lz3gsi,19,1,0
1lz7g2r,0,1,0
1lz7g2r,1,0,0
1lz7g2r,2,1,0
1lz7g2r,3,-1,0
1lz7g2r,4,0,0
1lz7g2r,5,1,0
1lz7g2r,6,0,0
1lz7g2r,7,1,0
1lz7g2r,8,1,0
1lz7g2r,9,1,0
1lz7g2r,10,0,0
1lz7g2r,11,0,0
1lz7g2r,12,0,0
1lz7g2r,13,0,0
1lz7g2r,14,0,0
1lz7g2r,15,1,0
1lz7g2r,16,0,0
1lz7g2r,17,1,0
1lz7g2r,18,1,0
1lz7g2r,19,1,0
1lz7g2r,20,0,0
1lz7g2r,21,0,0
1lz7g2r,22,1,0
1lz7g2r,23,1,0
1lz7g2r,24,1,0
1lz7g2r,25,1,0
1lz7g2r,26,1,0
1lz7g2r,27,0,0
1lz7g2r,28,1,0
1lz7g2r,29,0,0
1lz7g2r,30,1,0
1lz7g2r,31,1,0
1lz7g2r,32,0,0
1lz7g2r,33,1,0
1lz7g2r,34,0,0
1lz7g2r,35,0,0
1lz7g2r,36,1,0
1lz7g2r,37,1,0
1lz7g2r,38,0,0
1lz7g2r,39,0,0
1lz7g2r,40,1,0
1lz7g2r,41,1,0
1lz7g2r,42,0,0
1lz7g2r,43,1,0
1lz7g2r,44,0,0
1lz7g2r,45,1,0
1lz7g2r,46,0,0
1lz7g2r,47,0,0
1lz7g2r,48,0,0
1lz7g2r,49,-1,0
1lz7g2r,50,0,0
1lz7g2r,51,1,0
1lz7g2r,52,1,0
1lz7g2r,53,1,0
1lz7g2r,54,1,0
1lz7g2r,55,1,0
1lz7g2r,56,-1,0
1lz7g2r,57,-1,0
1lz7g2r,58,-1,0
1lz7g2r,59,-1,0
1lz7g2r,60,0,0
1lz7g2r,61,0,0
1lzhw2z,0,0,0
1lzhw2z,1,0,0
1lzhw2z,2,0,0
1lzhw2z,3,0,0
1lzhw2z,4,0,0
1lzhw2z,5,0,0
1lzhw2z,6,1,0
1lzhw2z,7,-1,0
1lzhw2z,8,1,0
1lzhw2z,9,1,0
1lzhw2z,10,1,0
1lzhw2z,11,1,0
1lzhw2z,12,1,0
1lzhw2z,13,0,0
1lzhw2z,14,-1,0
1lzhw2z,15,0,0
1lzhw2z,16,0,0
1lzhw2z,17,1,0
1lzhw2z,18,1,0
1lzhw2z,19,1,0
1lzhw2z,20,1,0
1lzhw2z,21,1,0
1lzhw2z,22,1,0
1lzhw2z,23,1,0
1lzhw2z,24,0,0
1lzhw2z,25,1,0
1lzhw2z,26,1,0
1lzhw2z,27,0,0
1lzhw2z,28,1,0
1lzhw2z,29,1,0
1lzhw2z,30,1,0
1lzhw2z,31,0,0
1lzhw2z,32,0,0
1lzhw2z,33,0,0
1m1ff54,0,-1,0
1m1ff54,1,0,0
1m1ff54,2,0,0
1m1ff54,3,-1,0
1m1ff54,4,1,0
1m1ff54,5,0,0
1m1ff54,6,0,0
1m1ff54,7,-1,0
1m1ff54,8,0,0
1m1ff54,9,-1,0
1m1ff54,10,1,0
1m1ff54,11,-1,0
1m1ff54,12,1,0
1m1ff54,13,0,0
1m1ff54,14,1,0
1m1ff54,15,1,0
1m1ff54,16,-1,0
